kepid,kepler_name,koi_disposition,koi_period,koi_impact,koi_duration,koi_depth,koi_ror,koi_prad,koi_max_mult_ev,koi_model_snr,koi_num_transits,koi_fwm_stat_sig,koi_eccen,koi_srho,koi_sma,koi_max_sngle_ev,koi_model_chisq
10163067,,CANDIDATE,25.9136674,0.982,10.498,109.7,0.013137,3.37,9.7509165,16.1,41,0.781,0,0.00306,0.1861,3.253537,
10164018,,FALSE POSITIVE,8.5412411,0.793,3.654,298.8,0.017495,1.4,9.662641,10.7,125,0.0,0,0.38587,0.0761,3.945525,
10189523,,FALSE POSITIVE,1.013922622,1.178,1.6393,34957,0.452671,31.98,48.65337,79.8,1320,0.273,0,1.37582,0.017,27.25727,
10198109,,FALSE POSITIVE,17.918743061,0.252,4.36387,118355,0.319873,56.94,7447.298,4696.8,75,0.0,0,3.95658,0.1232,1655.0476,
10214328,,FALSE POSITIVE,659.2907,0.982,22.106,338.1,0.023224,4.66,7.791055,27.0,3,0.141,0,0.0123,1.6519,5.7535057,
10215422,,FALSE POSITIVE,24.847087207,0.52,7.28274,317670,0.561719,52.38,12087.34,6707.7,0,,0,1.73473,0.1636,2999.8545,
10257903,,FALSE POSITIVE,0.85574731,,2.01,,,,8.896677,,1462,0.002,,,,12.529389,
10258558,,FALSE POSITIVE,20.867855659,1.045,5.73122,82601.4,0.482449,53.53,4422.4136,2768.6,65,0.0,0,1.09064,0.1433,793.6024,
11240948,,FALSE POSITIVE,3.401949837,0.958,16.5797,2477,0.060438,14.32,46.47178,304.0,394,0.331,0,0.00301,0.0493,7.2402077,
11241560,,CANDIDATE,6.96197304,0.103,2.806,151.3,0.010933,0.97,8.270107,8.8,190,0.154,0,2.70544,0.0656,3.1399472,
11250867,,FALSE POSITIVE,2.252822538,0.621,3.41062,269847,0.554622,57.6,20417.725,1575.9,0,,0,1.42955,0.0324,1819.8369,
11251058,,FALSE POSITIVE,2.25284817,1.043,3.069,60,0.051553,8.61,11.837865,8.8,588,0.0,0,0.0081,0.0371,3.673162,
11282568,,CANDIDATE,1.320499473,0.15,1.184,204,0.012893,18.94,23.59882,12.0,476,,0,6.80098,0.0349,6.3587136,
11286311,,CANDIDATE,13.1538409,0.39,11.56,104.6,0.009369,1.03,8.421217,10.6,83,0.452,0,0.05853,0.1033,3.9513428,
1293379,,CANDIDATE,27.556452,0.1438,8.23,289.2,0.015347,1.4,7.2203226,6.7,43,0.122,0,0.42381,0.1748,4.4075947,
3973504,,FALSE POSITIVE,4.318726936,0.867,2.67349,59429,0.297295,29.74,1560.35,394.4,240,0.0,0,1.734,0.0521,158.72697,
4042088,,FALSE POSITIVE,3.22598684,,1.67,,,,7.376212,,415,0.028,,,,35.93286,
4055092,,FALSE POSITIVE,76.45315813,1.26,5.1822,9662.2,0.388134,22.89,165.07071,151.8,19,0.0,0,0.9129,0.2889,56.25497,
4067549,,FALSE POSITIVE,7.698431197,1.149,5.43677,42548.8,0.446583,42.72,1558.1451,942.6,140,0.0,0,0.28133,0.0738,215.77641,
4069063,,FALSE POSITIVE,0.504296702,1.2942,1.4145,5995.4,0.388885,50.41,443.6691,231.8,2113,0.0,0,0.5181,0.012,56.74264,
4069213,,FALSE POSITIVE,5.194256813,0.378,7.25775,38851.4,0.183373,41.77,5434.5547,2390.4,209,0.0,0,0.16525,0.0632,656.8063,
4075064,,FALSE POSITIVE,61.42252657,0.574,3.76585,337545,0.612716,41.01,4319.8896,850.4,0,,0,33.21626,0.2663,1516.3062,
4076061,,CANDIDATE,566.28176,0.2065,20.39,1200,0.031803,2.79,8.598857,8.9,3,0.07,0,0.5824,1.2853,7.022845,
4076952,,FALSE POSITIVE,9.761172507,0.343,11.4007,205866,0.427376,95.58,13503.378,3150.9,223,0.0,0,0.14985,0.0949,1811.26,
5036538,,FALSE POSITIVE,1.061008464,0.477,2.8029,408767,0.657162,32.58,20016.305,997.7,1266,,0,1.75206,0.0158,1848.1162,
5038469,,FALSE POSITIVE,1.36840167,,4.58,,,,12.740726,,983,0.0,,,,6.107134,
5039687,,FALSE POSITIVE,5.8957069,1.3087,56.84,129.7,0.317724,32.41,8.377711,24.1,235,0.0,0,0.00124,0.0642,4.8603077,
5078879,,FALSE POSITIVE,1.039370613,0.976,1.0713,743.6,0.036768,12.6,44.47429,182.9,993,0.0,0,0.37244,0.0229,5.1739464,
5080652,,FALSE POSITIVE,2.072177815,0.641,4.54864,293717,0.593703,46.55,12307.685,590.7,0,0.022,0,0.61531,0.0294,1352.9249,
5894972,,FALSE POSITIVE,3.34328534,1.21,27.29,166.8,0.221012,64,11.254124,79.5,412,0.111,0,0.00306,0.0504,4.5873647,
5951140,,CANDIDATE,0.52740121,0.4309,4.807,1316,0.033391,1.49,13.503964,31.1,2539,0.0,0,0.06427,0.0097,35.07854,
5952457,,FALSE POSITIVE,0.905672916,0.033,1,110.4,0.009434,0.76,9.963305,12.1,1475,0.004,0,7.9175,0.0164,3.2417648,
5962514,,FALSE POSITIVE,0.790046373,0.65,4.9939,149304,0.388484,56.93,2790.9436,174.5,227,0.0,0,0.1735,0.0186,449.4914,
5966732,,CANDIDATE,1.400903699,0.196,0.883,136.5,0.0109,1.16,7.864724,9.8,807,0.0,0,16.78877,0.0248,3.4927387,
5977541,,FALSE POSITIVE,1.14073528,0.768,2.394,13.5,0.003675,0.68,16.560652,7.8,1178,0.0,0,0.22759,0.0252,4.521912,
5977804,,FALSE POSITIVE,3.31976683,0.713,4.523,48,0.006797,0.7,7.962308,8.5,404,,0,0.11573,0.0418,6.723026,
6804648,,FALSE POSITIVE,0.700606479,0.37,0.993,23.5,0.004549,1.22,7.7939034,9.0,1909,0.0,0,5.04418,0.0171,3.6786778,
6806632,,FALSE POSITIVE,9.469191607,0.627,9.55999,63501.9,0.245783,49.17,4749.86,4419.3,145,,0,0.11612,0.1131,591.8834,
6841577,,FALSE POSITIVE,15.53753378,0.425,5.8262,209006,0.431542,40.9,7646.191,2807.8,67,0.0,0,1.69562,0.1142,1550.5677,
6842345,,CANDIDATE,17.3816224,0.666,2.73456,59099.4,0.238323,26.55,1371.7667,1149.7,52,0.0,0,8.16226,0.13,254.17595,
6852488,,FALSE POSITIVE,2.172042913,0.881,8.0331,154381,0.519997,100.79,1806.0754,583.6,623,,0,0.08833,0.0373,184.71844,
6853172,,CANDIDATE,28.655498,0.079,8.58,173.6,0.01209,1.45,7.665303,10.1,48,0.3,0,0.39302,0.1941,3.4237978,
6859546,,CANDIDATE,13.4450174,0.531,2.118,196.2,0.013056,1.08,8.414743,8.3,104,0.085,0,7.66906,0.1006,4.20019,
7677005,,FALSE POSITIVE,38.058140058,0.63,8.82403,308873,0.607287,94.1,13456.09,3602.0,0,0.0,0,1.51156,0.2422,4632.5156,
7691527,,FALSE POSITIVE,4.800232532,0.669,3.57105,277001,0.589555,48.67,10011.819,893.6,0,,0,2.68472,0.052,1049.0278,
7700500,,CANDIDATE,4.60687717,0.341,2.295,258.7,0.01465,1.14,8.232247,7.5,251,0.684,0,2.81432,0.0482,3.1743293,
7700578,,FALSE POSITIVE,1.507100589,0.336,5.8097,497657,0.687126,131.16,890.72577,711.8,0,0.0,0,0.33794,0.0288,197.36736,
7707736,,FALSE POSITIVE,0.758355704,0.846,4.4135,9568.3,0.102661,8.78,604.4801,153.3,881,,0,0.07714,0.0155,105.1636,
8411947,,FALSE POSITIVE,0.898837525,0.496,3.5342,399778,0.648402,57.14,11471.744,445.6,700,,0,0.79017,0.0168,1011.38324,
8414159,,FALSE POSITIVE,11.931131598,1.037,5.56983,300506,0.892422,93.46,14431.752,5606.7,0,0.0,0,2.32121,0.1003,2890.892,
8414216,,FALSE POSITIVE,11.93137992,0.412,3.639,122.1,0.01015,0.56,12.494745,14.7,114,0.0,0,1.64168,0.0819,6.97726,
8429450,,FALSE POSITIVE,1.352576807,0.616,5.49531,317484,0.612852,161.02,23853.852,1365.1,0,,0,0.28006,0.027,2374.3699,
8442795,,CANDIDATE,502.20642,0.9802,9.39,447.9,0.027256,2.18,7.3458977,7.1,3,0.949,0,0.14869,1.1522,5.2184896,
8443812,,CANDIDATE,8.3613732,0.067,3.649,104.7,0.009364,0.79,7.563681,9.5,161,0.0,0,1.48468,0.072,2.9787486,
8445775,,FALSE POSITIVE,13.254134073,1.051,4.34991,44979.8,0.373137,58.51,3634.8604,2281.0,104,0.0,0,0.9401,0.1086,558.39374,
9397900,,CANDIDATE,10.5113779,0.198,4.74,29.9,0.00507,0.72,7.978438,8.8,129,0.003,0,0.79804,0.0992,3.8259687,
9411943,,FALSE POSITIVE,1.922009494,1.312,3.101,6547.8,0.40951,48.61,912.41644,284.4,700,0.0,0,0.11016,0.0287,76.74022,
9412462,,FALSE POSITIVE,10.186578749,0.677,10.6304,340671,0.67432,67.45,14270.752,5867.8,0,,0,0.26068,0.0875,2117.9968,
9418994,,FALSE POSITIVE,32.003815635,1.226,4.31197,17120.2,0.406353,180.25,858.71075,711.4,34,0.0,0,1.09929,0.237,196.02455,
9451096,,FALSE POSITIVE,1.250390814,0.73,3.7184,231167,0.558222,101.37,13937.326,2046.8,1074,,0,0.61316,0.0229,1450.1328,
9458266,,CANDIDATE,1.58487898,0.417,1.791,42.9,0.006011,0.37,7.520877,9.3,837,0.002,0,1.81544,0.0218,3.1332734,
9466042,,FALSE POSITIVE,9.2742685,,13.39,,,,16.475885,,153,0.015,,0.00362,,4.085593,
9468296,,FALSE POSITIVE,5.748815953,1.172,1.9216,11657,0.327603,26.94,392.86017,43.3,235,0.0,0,1.67375,0.0565,59.892742,
10264202,,FALSE POSITIVE,0.517573708,1.021,2.23102,87205,0.484349,37.02,4893.0938,740.2,2589,0.0,0,0.81397,0.0116,254.40193,
10264293,,CANDIDATE,20.9525604,0.74,3.986,232.9,0.01516,1.19,9.379238,9.8,65,0.58,0,0.93743,0.1364,3.1240146,
10268809,,FALSE POSITIVE,24.70932686,0.928,5.0698,29265,0.224642,25.1,1316.6489,284.7,56,0.0,0,0.81857,0.1672,443.97632,
10274244,,FALSE POSITIVE,13.68369259,0.089,4.22504,185514,0.395822,30.6,31861.896,3641.6,99,0.0,0,4.13953,0.0982,5679.3096,
10275887,,FALSE POSITIVE,9.726748645,1.883,19.4093,393412,1.80664,277.38,4479.3794,4414.3,0,,0,0.11328,0.0869,581.9,
10290021,,CANDIDATE,3.72920972,0.5232,5.012,14.4,0.003585,0.8,7.3996406,9.6,287,0.0,0,0.16211,0.0525,5.507502,
10290447,,FALSE POSITIVE,0.691561191,1.0183,5.23,1901,0.092307,5.91,8.084198,3.4,546,0.001,0,0.05598,0.0128,15.894774,
10292465,,FALSE POSITIVE,1.35337091,0.579,2.2396,104562,0.311769,26.69,3349.8833,303.0,791,0.0,0,1.72523,0.0215,300.94766,
11287726,,FALSE POSITIVE,4.737713268,0.8,6.384,105259,0.372578,29.25,4536.029,476.7,227,0.0,0,0.22155,0.0511,530.508,
11288492,,CANDIDATE,5.704593,0.285,1.149,129.9,0.010452,0.95,8.239895,8.5,188,0.002,0,28.87085,0.061,4.0694995,
11295085,,FALSE POSITIVE,2.49777454,0.778,5.241,78.7,0.008873,2.14,9.85308,51.1,534,0.325,0,0.04689,0.0425,3.9666407,
11296724,,CANDIDATE,1.9997244,0.37,1.976,85.1,0.008536,0.84,8.192667,8.9,671,0.157,0,1.82604,0.031,3.2463303,
11356602,,FALSE POSITIVE,323.2575,0.034,17.26,286.8,0.015382,2.01,13.118262,20.0,3,0.056,0,0.55408,0.9366,11.270218,
11358392,,FALSE POSITIVE,0.984971822,1.274,1.64247,6683.5,0.375255,56.1,789.7803,279.1,1356,0.0,0,0.38686,0.0205,72.3674,
1433531,,FALSE POSITIVE,567.71329,0.4247,12.85,259.4,0.015047,3.28,9.068654,6.6,3,0.002,0,1.76686,1.4346,6.6557198,
1717528,,FALSE POSITIVE,9.31392071,0.1287,0.971,163.7,0.011805,1.25,7.3039784,6.6,146,0.194,0,86.60949,0.0882,5.866011,
1871483,,CANDIDATE,14.137062,0.2133,2.264,393,0.017714,1.37,7.5805807,7.5,93,0.012,0,10.12845,0.101,4.564459,
2013883,,FALSE POSITIVE,0.764597756,0.345,1.119,16.6,0.003797,0.72,9.048398,12.0,1750,0.0,0,3.95972,0.0177,4.049694,
2161949,,CANDIDATE,4.78113942,0.118,2.733,105.8,0.009326,1.14,8.089111,9.6,277,0.508,0,1.99568,0.0548,3.3511002,
2161949,,CANDIDATE,7.18864064,0.424,2.364,133.5,0.010693,1.3,7.6470246,9.3,179,0.316,0,3.55182,0.072,2.8433106,
2162994,,FALSE POSITIVE,4.101595158,0.394,6.10362,366585,0.578886,51.08,24137.738,3809.8,658,0.0,0,0.55617,0.0468,1849.9994,
2167444,,FALSE POSITIVE,2.43574046,0.997,22.25,6223,0.126616,24.62,14.600416,74.6,215,0.251,0,0.0043,0.0411,4.308709,
4078693,,FALSE POSITIVE,2.756536015,1.239,1.5908,3590.8,0.315275,57.46,322.26666,100.1,388,0.005,0,0.53422,0.0393,32.817093,
4142768,,FALSE POSITIVE,13.99585365,2.095,5.0308,19681,1.248165,368.42,870.9407,118.1,96,0.0,0,0.51338,0.1157,144.83304,
4149684,,FALSE POSITIVE,4.320850062,1.087,4.26661,75927.4,0.500266,59.16,6209.734,1691.5,301,0.0,0,0.53718,0.0526,614.65356,
4150703,,FALSE POSITIVE,8.6532378,0.359,2.974,126,0.010289,0.96,7.215924,9.0,156,0.0,0,2.34077,0.0816,3.144377,
4157488,,FALSE POSITIVE,5.197420145,1.025,6.78534,91307.3,0.488395,81.49,11115.283,4262.1,519,0.0,0,0.18581,0.0579,1120.745,
4160669,,FALSE POSITIVE,2.183517999,1.214,4.2703,1321.6,0.260764,4633.66,778.3558,147.7,601,0.0,0,0.02335,0.0338,165.25519,
4174507,,FALSE POSITIVE,1.945914237,1.273,2.8712,9880.5,0.396577,35.94,592.5316,299.2,548,0.0,0,0.17226,0.0286,46.63163,
5083138,,CANDIDATE,27.122801,0.3462,5.255,234.7,0.014111,1.46,7.570148,8.1,49,0.0,0,1.366,0.1802,5.5636168,
5083252,,FALSE POSITIVE,2.500560859,0.104,7.5902,20.4,0.004153,0.48,7.5939636,4.5,0,0.11,0,0.05214,0.0369,5.7480907,
5087223,,CANDIDATE,5.62241111,0.4026,1.185,464.1,0.019835,1.17,7.2894044,8.5,239,0.006,0,23.4636,0.0507,6.235551,
5091075,,FALSE POSITIVE,1.25625738,0.8208,9.726,15.2,0.003959,1.32,7.3997245,50.1,1063,0.138,0,0.01455,0.0269,7.930618,
5092799,,CANDIDATE,11.2901559,0.6285,10.475,163.8,0.012221,0.88,7.8857226,8.6,102,0.906,0,0.04227,0.0849,4.138383,
5092799,,CANDIDATE,28.24753303,,13.2,,,,7.11301,,42,0.049,,,,3.0700622,
5094301,,FALSE POSITIVE,0.99519559,0.0372,2.293,13.7,0.003391,0.29,9.304928,7.4,1347,0.0,0,0.73512,0.0175,32.83451,
5983348,,FALSE POSITIVE,25.150788449,1.025,7.72717,37582.6,0.325381,39.12,1550.1805,1504.9,52,0.0,0,0.27417,0.1649,275.7975,
5990753,,FALSE POSITIVE,7.21636091,0.017,2.218,384.7,0.017427,18.03,22.437555,37.2,185,,0,5.87352,0.1013,5.4511695,
6019971,,CANDIDATE,7.1356633,0.735,1.789,255.5,0.015893,1.38,7.8190413,9.8,145,0.872,0,3.63218,0.0663,3.0177171,
6035335,,FALSE POSITIVE,1.044408447,0.1512,3.633,46.2,0.006332,1.17,9.096734,15.1,466,,0,0.20213,0.0232,4.281844,
6041511,,FALSE POSITIVE,0.97705114,0.603,2.33,20.1,0.004299,0.77,7.6880116,7.4,1373,0.267,0,0.38185,0.0216,3.486416,
6042116,,FALSE POSITIVE,5.407157086,1.062,5.8919,74653.3,0.472949,125.96,13887.202,2882.0,249,0.0,0,0.24761,0.0699,2506.4111,
6042663,,FALSE POSITIVE,30.971766472,0.763,8.31171,228680,0.571344,51.72,5374.158,3245.9,44,0.0,0,1.18035,0.1869,1338.4583,
6044064,,FALSE POSITIVE,5.06318803,3.4,13.8913,662677,3.679748,302.18,5770.4634,1602.7,0,,0,0.68622,0.0513,932.41455,
6859813,,FALSE POSITIVE,10.88242209,0.788,5.51934,206811,0.553344,63.14,19405.742,4284.2,124,0.0,0,1.31487,0.0978,3982.0105,
6863840,,FALSE POSITIVE,1.926366998,0.498,3.98088,399528,0.646168,53.63,11023.33,1093.2,0,,0,1.04332,0.0273,789.2687,
6864706,,CANDIDATE,14.5909249,0.3084,1.591,146.9,0.011062,0.93,7.188578,6.3,92,0.0,0,27.29381,0.1048,6.0010557,
6864859,,FALSE POSITIVE,40.877841988,0.71,9.88456,256094,0.580078,164.06,31312.152,5260.3,0,,0,1.0045,0.2786,11299.345,
6867219,,CANDIDATE,11.8496351,0.607,3.319,183.8,0.012962,1.31,7.948771,9.6,112,0.0,0,1.45975,0.1023,3.4301772,
6877673,,FALSE POSITIVE,36.75892725,0.298,15.5723,261730,0.479913,51.31,26927.043,4263.6,0,0.0,0,0.25047,0.2134,7098.6797,
6878408,,CANDIDATE,455.62395,0.335,13.07,1112.1,0.030751,3,13.303884,14.0,3,0.002,0,1.59459,1.153,10.405569,
7741048,,FALSE POSITIVE,0.843400322,0.489,1.7606,43.7,0.006206,0.65,9.619407,23.8,1589,0.0,0,0.95155,0.0177,4.978167,
7751562,,FALSE POSITIVE,17.042155208,0.455,7.80412,55165,0.220601,24.93,2386.545,2046.2,82,0.0,0,0.44074,0.1338,417.89078,
7769072,,FALSE POSITIVE,0.60886299,1.294,1.27896,2019.5,0.348326,158.5,168.30475,457.8,2195,0.0,0,0.35419,0.0153,9.419677,
7769815,,FALSE POSITIVE,4.43529675,0.353,2.117,181.9,0.012463,1.15,8.608186,9.6,257,0.0,0,3.37649,0.0499,2.836846,
7777365,,FALSE POSITIVE,0.88512187,0.766,3.349,136,0.011688,1.05,7.609726,9.9,615,0.003,0,0.09671,0.0168,3.5728893,
7798259,,FALSE POSITIVE,1.734221252,0.553,2.4577,289817,0.548722,42.06,6546.4233,542.2,772,0.0,0,3.0571,0.025,500.39166,
8453191,,FALSE POSITIVE,5.776764285,0.88,6.99715,153902,0.519355,117.51,12056.819,3033.4,235,,0,0.27897,0.0665,1590.7916,
8453324,,FALSE POSITIVE,1.26227317,1.247,3.30141,7342.5,0.361368,369.2,895.15826,1159.9,1060,0.0,0,0.10249,0.0308,52.133015,
8479107,,FALSE POSITIVE,0.76757669,0.821,2.04757,157612,0.500009,34.23,1527.7057,431.3,1743,,0,1.70736,0.014,200.20952,
8479386,,FALSE POSITIVE,5.860377067,0.526,10.4634,361615,0.617911,78.14,37991.027,3044.1,0,,0,0.16029,0.0624,4099.616,
8488876,,FALSE POSITIVE,5.801881299,0.81,4.21133,34469.8,0.19144,62.9,7082.3174,3642.0,228,0.0,0,0.44448,0.0771,733.52606,
8504570,,FALSE POSITIVE,4.00770453,0.835,5.50884,168776,0.517012,92.08,6964.22,1753.5,334,0.012,0,0.42609,0.0564,608.64307,
8517433,,FALSE POSITIVE,0.652956712,0.26,0.627,50,0.006637,0.76,9.073817,12.7,1042,0.521,0,20.77696,0.0151,3.572457,
9474222,,FALSE POSITIVE,13.691790011,0.269,5.64674,97563.5,0.28991,49.2,10078.414,8326.3,98,,0,1.28961,0.1213,1721.0569,
9474969,,FALSE POSITIVE,21.570508432,0.388,13.8604,134176,0.344646,63.68,15279.348,8616.1,62,0.0,0,0.14642,0.1543,2945.374,
9480398,,CANDIDATE,407.14656,0.7466,23.26,82.3,0.008994,1.18,7.8154755,8.2,3,0.149,0,0.08531,1.0765,6.740301,
9490342,,CANDIDATE,487.83894,0.1252,32.77,453.3,0.019229,3.94,8.030691,8.8,3,0.005,0,0.12099,1.2051,7.808132,
9509207,,FALSE POSITIVE,14.199840087,0.772,5.98531,214604,0.5554,85.76,19375.854,1408.6,98,0.0,0,1.3795,0.115,3424.973,
9520700,,FALSE POSITIVE,2.136834989,0.559,4.34882,346183,0.616539,66.59,7223.803,644.7,0,,0,0.80377,0.0318,649.9085,
9529294,,FALSE POSITIVE,2.51690133,0.093,2.521,59.6,0.006916,0.97,7.42086,10.0,268,0.0,0,1.34704,0.0357,3.3218298,
10296163,,FALSE POSITIVE,9.296746368,1.623,6.88069,213838,1.271367,400.4,16704.756,4407.8,118,0.0,0,0.98482,0.0973,3581.0547,
10330495,,FALSE POSITIVE,18.060078203,0.328,11.5759,58975.4,0.221789,20.71,3216.8652,1797.6,76,0.0,0,0.16078,0.1239,456.6768,
10332789,,FALSE POSITIVE,18.74072534,0.203,5.19791,125477,0.327404,35.61,3512.5398,2964.7,72,0.0,0,2.54198,0.1413,610.6692,
10340228,,FALSE POSITIVE,0.93371313,0.133,2.971,66,0.007303,0.69,8.219778,8.9,1443,0.075,0,0.3275,0.0185,3.3337746,
10341787,,FALSE POSITIVE,0.93373716,0.793,5.015,144.9,0.012222,1.14,11.577681,16.0,1224,0.0,0,0.04294,0.0174,4.245414,
10342097,,FALSE POSITIVE,0.933735579,0.565,3.892,351.4,0.01762,10.28,10.125289,27.1,610,0.0,0,0.11158,0.0192,3.078095,
10345862,,FALSE POSITIVE,58.28819056,0.499,21.6014,156160,0.373373,42.57,6381.008,2927.4,24,0.0,0,0.10235,0.2838,2632.9583,
10352603,,FALSE POSITIVE,32.77897303,0.496,19.1378,410080,0.656244,69.08,25656.36,2126.1,0,0.0,0,0.15627,0.2032,5508.533,
11391181,,FALSE POSITIVE,8.61733907,0.825,4.05563,185861,0.545171,51.79,4963.4756,1542.6,123,0.0,0,2.43869,0.0776,772.13495,
11401869,,FALSE POSITIVE,2.16146908,0.41,3.643,84.8,0.00857,0.95,10.076007,11.8,603,0.005,0,0.30664,0.0326,3.5564835,
11409698,,FALSE POSITIVE,10.26782676,0.277,6.02685,247175,0.467996,73.59,17241.697,5758.7,135,0.0,0,1.18899,0.0965,3414.6326,
11411639,,CANDIDATE,6.933574,0.05,2.43,276.7,0.015042,1.3,7.7034254,8.0,184,0.17,0,4.25255,0.0682,3.4921072,
11455795,,FALSE POSITIVE,1.057335679,0.262,1.5795,47337,0.195583,14.59,1942.0485,476.0,1263,,0,3.67338,0.0178,367.93436,
11462556,,FALSE POSITIVE,2.50012775,0.9917,28.2,49.9,0.009118,1.66,9.358089,17.6,251,0.009,0,0.00311,0.0397,3.1108594,
2283362,,CANDIDATE,0.673141323,0.1065,0.921,229.5,0.013791,1.29,9.53944,10.5,1985,0.165,0,7.57052,0.0148,6.192339,
2305372,,FALSE POSITIVE,1.40469182,0.597,6.26327,702439,1.067906,217.25,18140.393,2651.1,0,,0,0.46311,0.0275,1946.6525,
2308957,,FALSE POSITIVE,1.109841858,0.12,8.11952,300713,0.507005,177.78,8039.8467,2082.6,1232,,0,0.09579,0.0241,1067.1381,
2437452,,FALSE POSITIVE,7.234965722,0.548,7.0245,164848,0.390538,34.03,2266.0671,671.3,186,0.0,0,0.37207,0.0699,335.4303,
2437804,,FALSE POSITIVE,7.45301717,0.035,3.685,551.5,0.020423,37.37,13.35582,18.3,177,0.0,0,1.33568,0.0969,7.539887,
2438061,,FALSE POSITIVE,2.442941283,1.164,4.1847,37338,0.441189,48.18,494.1162,229.7,393,0.0,0,0.20225,0.0356,52.258858,
4180396,,FALSE POSITIVE,3.684337918,1.045,2.1931,76.7,0.054373,12.52,28.616533,31.4,291,0.002,0,0.01277,0.0615,7.16593,
4245897,,FALSE POSITIVE,11.2570616,0,29.059,690235,0.795303,162.84,2327.0876,655.2,0,,0,0.02371,0.1078,466.50992,
4252226,,FALSE POSITIVE,21.858963291,0.969,6.32492,117113,0.509557,114.63,5625.374,2951.2,63,0.0,0,1.13214,0.1645,1225.0283,
4261960,,FALSE POSITIVE,1.461270059,1.288,16.467,3348.7,0.357175,26.29,27.067478,131.0,781,0.0,0,0.02188,0.0228,5.7829823,
4269252,,FALSE POSITIVE,9.4022333,0.019,2.79,316,0.015585,23.61,7.2436705,9.8,224,0.0,0,3.82365,0.107,3.4844646,
4274071,,CANDIDATE,6.76890076,0.15,3.616,123.1,0.010077,1.24,8.565715,10.8,158,0.838,0,1.20601,0.0696,3.465693,
4281895,,FALSE POSITIVE,9.543584955,0.985,3.72007,68184.5,0.400013,77.97,10441.636,3442.2,110,0.0,0,1.54719,0.0817,1682.1228,
4282390,,CANDIDATE,1.96134311,1.159,11.856,207.8,0.173014,41.53,12.84455,59.5,548,0.0,0,0.00822,0.0353,3.7839112,
5095269,,FALSE POSITIVE,18.611957253,0.952,4.24721,124833,0.512667,65.5,8921.615,2671.7,74,0.0,0,3.33224,0.1395,1813.1926,
5097278,,FALSE POSITIVE,0.73240662,0.8618,4.33,329,0.018844,3.65,9.278296,15.3,1301,,0,0.05507,0.0185,5.462551,
5098757,,FALSE POSITIVE,2.954598,1.3662,24.79,337.8,0.381164,89.95,8.450701,18.1,458,0.079,0,0.00576,0.0441,8.512869,
5111801,,FALSE POSITIVE,0.562006231,0.678,3.496,14.2,0.003668,0.58,9.067134,12.8,1917,0.0,0,0.10946,0.0139,3.4801574,
5113809,,FALSE POSITIVE,1.547426532,0.947,16.1346,532.9,0.026231,3.62,10.471365,210.1,695,0.0,0,0.00862,0.0276,5.10154,
5115178,,FALSE POSITIVE,12.851722103,1.15,5.71731,42518.6,0.447541,47.26,1765.5177,1537.8,81,0.0,0,0.39764,0.1051,261.69873,
5115379,,FALSE POSITIVE,4.2055797,0.9883,19.4,100.5,0.013079,1.8,8.391111,71.7,261,0.0,0,0.00108,0.0519,4.6977496,
5115688,,CANDIDATE,486.77832,0.1737,15.29,370.8,0.017214,9.3,7.459291,10.4,3,0.039,0,1.15541,1.4638,5.3804145,
6046311,,FALSE POSITIVE,0.957476003,0.327,0.6624,450.7,0.020138,2.47,19.136074,20.2,1395,0.611,0,25.1966,0.019,14.606456,
6048106,,FALSE POSITIVE,1.559360638,0.647,5.4458,280066,0.57973,94.2,1836.5867,419.9,115,,0,0.2869,0.0284,273.10355,
6048255,,FALSE POSITIVE,0.57627248,,1.75,,,,8.518518,,2338,,,0.00298,,4.2235036,
6057750,,CANDIDATE,1.6037058,0.729,9.067,32.8,0.005632,1.54,13.26514,22.4,834,0.221,0,0.0147,0.0322,3.6461987,
6060580,,FALSE POSITIVE,2.313367981,1.247,2.42645,13437.5,0.402084,33.55,2563.2917,733.6,578,0.0,0,0.40138,0.0324,169.52896,
6063448,,FALSE POSITIVE,76.01811375,0.788,13.4849,80671,0.30773,63.58,1858.3221,604.3,19,0.0,0,0.29761,0.3894,537.0993,
8391983,,CANDIDATE,0.70965042,0.145,1.318,223.4,0.013629,1.49,7.2883544,9.4,286,0.0,0,2.72237,0.0148,3.4078736,
6890618,,FALSE POSITIVE,1.574063832,1.237,5.6357,1118.1,0.272513,28.63,129.5754,145.3,857,,0,0.02112,0.0253,25.191038,
6925263,,FALSE POSITIVE,2.51989935,0.4448,1.55,147.2,0.011296,1.04,7.32387,7.7,530,0.668,0,4.2961,0.0352,14.933643,
6927629,,FALSE POSITIVE,3.867613816,0.553,5.36467,340908,0.606056,69.23,13211.092,1379.1,0,0.0,0,0.7412,0.047,1824.0936,
6929016,,FALSE POSITIVE,0.733726452,0.291,2.309,114.6,0.009885,0.86,10.975639,13.8,1418,0.0,0,0.50636,0.0152,4.169669,
6936977,,FALSE POSITIVE,36.473115046,1.003,2.91005,161926,0.634783,53.1,4803.0005,1899.1,35,0.0,0,26.86495,0.2032,1121.14,
6947623,,CANDIDATE,3.62657392,0.306,1.791,98.5,0.009052,0.79,8.468717,10.7,374,0.0,0,4.74322,0.0444,3.2071533,
6947837,,FALSE POSITIVE,1.17033848,0.1381,11.56,17.3,0.003862,0.98,7.9177785,13.4,1139,0.067,0,0.01373,0.0271,9.660363,
